Waveguide Carrier Frequency [MHz],Offset Frequency [Hz]zero,B_x [Gauss]zero,B_y [Gauss]zero,Pre-Quench 910 Statezero,Mass Flow Rate [CC]zero,Average Phase [rad]zero,Phase Error [rad]zero,Combiner/Harmonic,Date Stringzero,Zero/Pizero,rf Field Amplitude [V/cm]zero,Proton Deflector Statezero,Proton Deflector Voltage [V]zero,Accelerating Voltage [kV]zero,Zero Date,Pi Date,Waveguide Separation [cm],Offset Frequency [Hz]pi,B_x [Gauss]pi,B_y [Gauss]pi,Pre-Quench 910 Statepi,Mass Flow Rate [CC]pi,Average Phase [rad]pi,Phase Error [rad]pi,Date Stringpi,Zero/Pipi,rf Field Amplitude [V/cm]pi,Proton Deflector Statepi,Proton Deflector Voltage [V]pi,Accelerating Voltage [kV]pi
908.8494725,800,0,0,off,0.25,-0.193601512,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.024160601,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
908.8873574,800,0,0,off,0.25,-0.17674272,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.034072962,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
908.9274661,800,0,0,off,0.25,-0.178682218,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.023554267,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.1333918,800,0,0,off,0.25,-0.139934824,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.000123692,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.1455122,800,0,0,off,0.25,-0.132960044,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.002280003,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.2826558,800,0,0,off,0.25,-0.159826082,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.009681204,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.4479428,800,0,0,off,0.25,-0.141843607,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.036479149,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.4728986,800,0,0,off,0.25,-0.095411756,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.044220015,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.5914905,800,0,0,off,0.25,-0.083348408,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.058605352,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.6991068,800,0,0,off,0.25,-0.083213065,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.048842805,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.8029685,800,0,0,off,0.25,-0.14018125,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.067809444,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.8430125,800,0,0,off,0.25,-0.069910876,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.067096408,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
909.9587058,800,0,0,off,0.25,-0.086985011,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.089296596,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.1374473,800,0,0,off,0.25,-0.039913731,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.102569413,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.1751155,800,0,0,off,0.25,-0.032852551,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.121176787,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.2691294,800,0,0,off,0.25,-0.013742759,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.114863352,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.3028874,800,0,0,off,0.25,-0.03358214,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.104350888,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.5416918,800,0,0,off,0.25,-0.004062266,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.154989286,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.6286424,800,0,0,off,0.25,0.002171397,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.15984117,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.6737947,800,0,0,off,0.25,0.014033733,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.147957933,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.8493662,800,0,0,off,0.25,0.02074074,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.195543047,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
910.9479212,800,0,0,off,0.25,0.041011693,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.191609024,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.0979654,800,0,0,off,0.25,0.056400769,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.194989543,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.1777308,800,0,0,off,0.25,0.067423455,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.215086266,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.2434674,800,0,0,off,0.25,0.07442927,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.218751313,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.3499375,800,0,0,off,0.25,0.105131992,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.251890343,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.4231179,800,0,0,off,0.25,0.088348377,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.251760311,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.450308,800,0,0,off,0.25,0.083784995,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.247370365,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.6713376,800,0,0,off,0.25,0.128449423,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.281926929,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.695414,800,0,0,off,0.25,0.099376352,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.293510932,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.8264762,800,0,0,off,0.25,0.140097456,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.289840396,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
911.8333941,800,0,0,off,0.25,0.130530673,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.281860629,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
912.0531435,800,0,0,off,0.25,0.154548022,0.012207165,"Combiner 1, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.303629902,0.011505189,180523-125359,pi,14,ON 8,2.5,22.17
907.9076432,800,0,0,off,0.25,-0.062108467,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.337162594,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.0397615,800,0,0,off,0.25,-0.068393687,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.338820685,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.1082071,800,0,0,off,0.25,-0.028223434,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.320731283,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.3444354,800,0,0,off,0.25,-0.017775809,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.319296102,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.4367705,800,0,0,off,0.25,-0.006011322,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.297667351,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.4537783,800,0,0,off,0.25,0.027428422,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.298312503,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.6240957,800,0,0,off,0.25,0.025736042,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.288089085,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.6918276,800,0,0,off,0.25,0.058401012,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.267075131,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.8494725,800,0,0,off,0.25,0.027196364,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.245416466,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.8873574,800,0,0,off,0.25,0.044250599,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.254854028,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
908.9274661,800,0,0,off,0.25,0.042513075,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.245166869,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.1333918,800,0,0,off,0.25,0.082430415,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.223048789,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.1455122,800,0,0,off,0.25,0.089487477,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.224643516,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.2826558,800,0,0,off,0.25,0.063817763,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.214036869,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.4479428,800,0,0,off,0.25,0.082784283,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.188044475,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.4728986,800,0,0,off,0.25,0.129404999,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.180573125,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.5914905,800,0,0,off,0.25,0.14171199,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.166900681,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.6991068,800,0,0,off,0.25,0.142571679,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.177034717,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.8029685,800,0,0,off,0.25,0.086627698,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.158970195,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.8430125,800,0,0,off,0.25,0.156592439,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.159315085,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
909.9587058,800,0,0,off,0.25,0.140794005,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.138820218,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.1374473,800,0,0,off,0.25,0.188412973,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.126329009,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.1751155,800,0,0,off,0.25,0.19571682,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.107687534,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.2691294,800,0,0,off,0.25,0.215424593,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.114165013,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.3028874,800,0,0,off,0.25,0.195749093,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.125519298,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.5416918,800,0,0,off,0.25,0.227289622,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.076150317,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.6286424,800,0,0,off,0.25,0.234444181,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.072803999,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.6737947,800,0,0,off,0.25,0.246609333,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.085103097,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.8493662,800,0,0,off,0.25,0.254024996,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.037799636,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
910.9479212,800,0,0,off,0.25,0.274905365,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.042592764,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.0979654,800,0,0,off,0.25,0.291306104,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.040123339,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.1777308,800,0,0,off,0.25,0.302829967,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.020242109,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.2434674,800,0,0,off,0.25,0.310644762,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,0.017836489,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.3499375,800,0,0,off,0.25,0.34171189,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.015382047,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.4231179,800,0,0,off,0.25,0.325366763,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.014577773,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.450308,800,0,0,off,0.25,0.32096594,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.010273581,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.6713376,800,0,0,off,0.25,0.367102819,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.043219266,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.695414,800,0,0,off,0.25,0.338328016,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.054525187,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.8264762,800,0,0,off,0.25,0.38060816,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.049203852,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
911.8333941,800,0,0,off,0.25,0.371072808,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.041583028,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
912.0531435,800,0,0,off,0.25,0.397233278,0.012207348,"Combiner 2, Harmonic 1",180523-132814,0,14,ON 8,2.5,22.17,180523-132814,180523-125359,4,800,0,0,off,0.25,-0.061119379,0.01150495,180523-125359,pi,14,ON 8,2.5,22.17
907.9076432,800,0,0,off,0.25,-0.246509811,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.135634391,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.0397615,800,0,0,off,0.25,-0.279185808,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.108397708,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.1082071,800,0,0,off,0.25,-0.247376644,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.100897546,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.3444354,800,0,0,off,0.25,-0.219350304,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.116697999,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.4367705,800,0,0,off,0.25,-0.222815674,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.097131306,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.4537783,800,0,0,off,0.25,-0.211236671,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.077927832,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.6240957,800,0,0,off,0.25,-0.185149689,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.057881801,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.6918276,800,0,0,off,0.25,-0.189104929,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.069111158,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.8494725,800,0,0,off,0.25,-0.192780609,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.018329421,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.8873574,800,0,0,off,0.25,-0.165220658,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.039884249,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
908.9274661,800,0,0,off,0.25,-0.16980694,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.027250732,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.1333918,800,0,0,off,0.25,-0.147325265,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.006349832,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.1455122,800,0,0,off,0.25,-0.154487571,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,0.004502956,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.2826558,800,0,0,off,0.25,-0.134376418,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.039852172,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.4479428,800,0,0,off,0.25,-0.113361977,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.036915921,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.4728986,800,0,0,off,0.25,-0.096996076,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.036784285,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.5914905,800,0,0,off,0.25,-0.097810722,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.058575128,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.6991068,800,0,0,off,0.25,-0.081346308,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.068845214,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.8029685,800,0,0,off,0.25,-0.078683276,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.062366129,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.8430125,800,0,0,off,0.25,-0.066465521,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.075391857,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
909.9587058,800,0,0,off,0.25,-0.030971612,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.088888205,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.1374473,800,0,0,off,0.25,-0.064141427,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.10104332,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.1751155,800,0,0,off,0.25,-0.027855929,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.104312345,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.2691294,800,0,0,off,0.25,-0.020151619,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.120977418,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.3028874,800,0,0,off,0.25,-0.029754373,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.120756334,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.5416918,800,0,0,off,0.25,0.018354933,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.141959452,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.6286424,800,0,0,off,0.25,0.018974165,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.185850492,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
910.6737947,800,0,0,off,0.25,0.065267123,0.013735469,"Combiner 1, Harmonic 1",180523-140012,0,14,ON 8,2.5,22.17,180523-140012,180523-143424,4,800,0,0,off,0.25,-0.192968017,0.011301221,180523-143424,pi,14,ON 8,2.5,22.17
